Labels,1e lifetime,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,49.987793,
Step,0.012207031,
Fixed/Offset, ,
XAxis,Time(ns),
YAxis,Counts,

44.519043,1.01000000E+2,
44.531250,1.05000000E+2,
44.543457,8.30000000E+1,
44.555664,9.70000000E+1,
44.567871,1.00000000E+2,
44.580078,8.90000000E+1,
44.592285,1.00000000E+2,
44.604492,1.18000000E+2,
44.61670,1.05000000E+2,
44.628906,1.08000000E+2,
44.641113,8.80000000E+1,
44.653320,1.07000000E+2,
44.665527,9.40000000E+1,
44.677734,1.05000000E+2,
44.689941,8.30000000E+1,
44.702148,1.22000000E+2,
44.714355,1.07000000E+2,
44.726563,9.00000000E+1,
44.738770,1.01000000E+2,
44.750977,9.20000000E+1,
44.763184,9.10000000E+1,
44.775391,9.20000000E+1,
44.78760,1.16000000E+2,
44.79980,1.05000000E+2,
44.812012,1.10000000E+2,
44.824219,1.02000000E+2,
44.836426,1.21000000E+2,
44.848633,8.80000000E+1,
44.860840,8.80000000E+1,
44.873047,9.40000000E+1,
44.885254,1.05000000E+2,
44.897461,9.40000000E+1,
44.909668,1.14000000E+2,
44.921875,1.01000000E+2,
44.934082,9.80000000E+1,
44.946289,1.06000000E+2,
44.95850,1.12000000E+2,
44.97070,1.01000000E+2,
44.982910,9.90000000E+1,
44.995117,1.02000000E+2,
45.007324,9.40000000E+1,
45.019531,1.03000000E+2,
45.031738,1.01000000E+2,
45.043945,1.05000000E+2,
45.056152,1.17000000E+2,
45.068359,1.03000000E+2,
45.080566,1.00000000E+2,
45.092773,1.17000000E+2,
45.104980,8.30000000E+1,
45.117188,1.16000000E+2,
45.129395,1.00000000E+2,
45.14160,9.70000000E+1,
45.153809,1.07000000E+2,
45.166016,1.03000000E+2,
45.178223,9.30000000E+1,
45.190430,1.04000000E+2,
45.202637,9.90000000E+1,
45.214844,1.01000000E+2,
45.227051,9.60000000E+1,
45.239258,9.50000000E+1,
45.251465,1.03000000E+2,
45.263672,9.60000000E+1,
45.275879,9.60000000E+1,
45.288086,1.00000000E+2,
45.300293,1.12000000E+2,
45.31250,1.00000000E+2,
45.324707,1.06000000E+2,
45.336914,8.40000000E+1,
45.349121,9.20000000E+1,
45.361328,1.07000000E+2,
45.373535,9.20000000E+1,
45.385742,8.30000000E+1,
45.397949,1.09000000E+2,
45.410156,1.02000000E+2,
45.422363,1.09000000E+2,
45.434570,9.20000000E+1,
45.446777,8.40000000E+1,
45.458984,9.00000000E+1,
45.471191,8.80000000E+1,
45.48340,1.03000000E+2,
45.495605,8.40000000E+1,
45.507813,1.03000000E+2,
45.520020,9.80000000E+1,
45.532227,1.06000000E+2,
45.544434,8.40000000E+1,
45.556641,7.70000000E+1,
45.568848,1.14000000E+2,
45.581055,1.02000000E+2,
45.593262,1.04000000E+2,
45.605469,1.25000000E+2,
45.617676,9.50000000E+1,
45.629883,8.90000000E+1,
45.642090,1.06000000E+2,
45.65430,9.70000000E+1,
45.66650,1.01000000E+2,
45.678711,8.80000000E+1,
45.690918,8.00000000E+1,
45.703125,9.80000000E+1,
45.715332,8.90000000E+1,
45.727539,9.20000000E+1,
45.739746,8.50000000E+1,
45.751953,9.90000000E+1,
45.764160,1.06000000E+2,
45.776367,9.90000000E+1,
45.788574,1.33000000E+2,
45.800781,1.28000000E+2,
45.812988,1.18000000E+2,
45.82520,9.00000000E+1,
45.83740,8.90000000E+1,
45.849609,9.00000000E+1,
45.861816,1.01000000E+2,
45.874023,8.20000000E+1,
45.886230,9.30000000E+1,
45.898438,9.70000000E+1,
45.910645,1.05000000E+2,
45.922852,1.00000000E+2,
45.935059,1.01000000E+2,
45.947266,1.11000000E+2,
45.959473,1.07000000E+2,
45.971680,8.80000000E+1,
45.983887,1.09000000E+2,
45.996094,9.00000000E+1,
46.00830,1.04000000E+2,
46.020508,1.10000000E+2,
46.032715,9.10000000E+1,
46.044922,9.40000000E+1,
46.057129,9.80000000E+1,
46.069336,8.70000000E+1,
46.081543,8.90000000E+1,
46.093750,9.00000000E+1,
46.105957,1.00000000E+2,
46.118164,8.00000000E+1,
46.130371,9.30000000E+1,
46.142578,9.50000000E+1,
46.154785,1.00000000E+2,
46.166992,9.30000000E+1,
46.17920,9.50000000E+1,
46.191406,1.13000000E+2,
46.203613,9.50000000E+1,
46.215820,9.30000000E+1,
46.228027,1.08000000E+2,
46.240234,9.50000000E+1,
46.252441,9.60000000E+1,
46.264648,8.50000000E+1,
46.276855,1.05000000E+2,
46.289063,1.06000000E+2,
46.301270,9.60000000E+1,
46.313477,8.80000000E+1,
46.325684,1.16000000E+2,
46.337891,7.10000000E+1,
46.35010,1.02000000E+2,
46.36230,1.22000000E+2,
46.374512,1.06000000E+2,
46.386719,8.60000000E+1,
46.398926,8.80000000E+1,
46.411133,1.17000000E+2,
46.423340,1.13000000E+2,
46.435547,1.10000000E+2,
46.447754,1.00000000E+2,
46.459961,1.11000000E+2,
46.472168,1.05000000E+2,
46.484375,8.20000000E+1,
46.496582,8.50000000E+1,
46.508789,1.08000000E+2,
46.5210,1.02000000E+2,
46.53320,8.90000000E+1,
46.545410,9.30000000E+1,
46.557617,1.06000000E+2,
46.569824,1.29000000E+2,
46.582031,8.80000000E+1,
46.594238,1.03000000E+2,
46.606445,8.50000000E+1,
46.618652,1.15000000E+2,
46.630859,9.20000000E+1,
46.643066,1.06000000E+2,
46.655273,9.30000000E+1,
46.667480,9.60000000E+1,
46.679688,1.00000000E+2,
46.691895,9.20000000E+1,
46.70410,9.50000000E+1,
46.716309,1.04000000E+2,
46.728516,1.02000000E+2,
46.740723,7.90000000E+1,
46.752930,1.12000000E+2,
46.765137,1.13000000E+2,
46.777344,9.90000000E+1,
46.789551,1.06000000E+2,
46.801758,9.00000000E+1,
46.813965,9.50000000E+1,
46.826172,9.00000000E+1,
46.838379,1.01000000E+2,
46.850586,8.90000000E+1,
46.862793,9.70000000E+1,
46.8750,8.10000000E+1,
46.887207,9.90000000E+1,
46.899414,1.11000000E+2,
46.911621,9.50000000E+1,
46.923828,1.01000000E+2,
46.936035,8.90000000E+1,
46.948242,9.80000000E+1,
46.960449,9.70000000E+1,
46.972656,1.09000000E+2,
46.984863,8.50000000E+1,
46.997070,1.20000000E+2,
47.009277,8.30000000E+1,
47.021484,1.03000000E+2,
47.033691,9.70000000E+1,
47.04590,1.08000000E+2,
47.058105,9.20000000E+1,
47.070313,9.40000000E+1,
47.082520,9.30000000E+1,
47.094727,1.03000000E+2,
47.106934,1.01000000E+2,
47.119141,1.14000000E+2,
47.131348,9.20000000E+1,
47.143555,7.80000000E+1,
47.155762,9.60000000E+1,
47.167969,9.00000000E+1,
47.180176,9.10000000E+1,
47.192383,8.80000000E+1,
47.204590,8.90000000E+1,
47.21680,9.50000000E+1,
47.2290,1.01000000E+2,
47.241211,8.70000000E+1,
47.253418,9.90000000E+1,
47.265625,8.70000000E+1,
47.277832,9.30000000E+1,
47.290039,8.60000000E+1,
47.302246,1.01000000E+2,
47.314453,8.70000000E+1,
47.326660,8.80000000E+1,
47.338867,1.17000000E+2,
47.351074,9.00000000E+1,
47.363281,1.05000000E+2,
47.375488,1.00000000E+2,
47.38770,1.05000000E+2,
47.39990,1.05000000E+2,
47.412109,9.00000000E+1,
47.424316,8.80000000E+1,
47.436523,1.01000000E+2,
47.448730,9.00000000E+1,
47.460938,1.04000000E+2,
47.473145,9.20000000E+1,
47.485352,1.04000000E+2,
47.497559,7.70000000E+1,
47.509766,1.11000000E+2,
47.521973,7.80000000E+1,
47.534180,9.80000000E+1,
47.546387,1.02000000E+2,
47.558594,1.03000000E+2,
47.57080,8.90000000E+1,
47.583008,1.02000000E+2,
47.595215,9.50000000E+1,
47.607422,9.10000000E+1,
47.619629,9.30000000E+1,
47.631836,9.80000000E+1,
47.644043,1.03000000E+2,
47.656250,9.30000000E+1,
47.668457,8.00000000E+1,
47.680664,9.90000000E+1,
47.692871,9.00000000E+1,
47.705078,1.01000000E+2,
47.717285,9.90000000E+1,
47.729492,9.70000000E+1,
47.74170,9.70000000E+1,
47.753906,1.02000000E+2,
47.766113,9.10000000E+1,
47.778320,9.60000000E+1,
47.790527,7.90000000E+1,
47.802734,9.00000000E+1,
47.814941,1.06000000E+2,
47.827148,1.08000000E+2,
47.839355,1.11000000E+2,
47.851563,9.50000000E+1,
47.863770,1.15000000E+2,
47.875977,8.60000000E+1,
47.888184,9.80000000E+1,
47.900391,9.20000000E+1,
47.91260,1.00000000E+2,
47.92480,8.00000000E+1,
47.937012,1.05000000E+2,
47.949219,9.20000000E+1,
47.961426,1.00000000E+2,
47.973633,9.10000000E+1,
47.985840,9.00000000E+1,
47.998047,9.50000000E+1,
48.010254,1.07000000E+2,
48.022461,9.30000000E+1,
48.034668,1.16000000E+2,
48.046875,8.20000000E+1,
48.059082,8.40000000E+1,
48.071289,1.09000000E+2,
48.08350,1.21000000E+2,
48.09570,9.00000000E+1,
48.107910,8.70000000E+1,
48.120117,8.20000000E+1,
48.132324,8.40000000E+1,
48.144531,9.00000000E+1,
48.156738,8.80000000E+1,
48.168945,1.01000000E+2,
48.181152,9.90000000E+1,
48.193359,7.90000000E+1,
48.205566,8.20000000E+1,
48.217773,9.10000000E+1,
48.229980,1.04000000E+2,
48.242188,1.00000000E+2,
48.254395,9.00000000E+1,
48.26660,9.70000000E+1,
48.278809,1.04000000E+2,
48.291016,9.10000000E+1,
48.303223,8.40000000E+1,
48.315430,9.20000000E+1,
48.327637,1.09000000E+2,
48.339844,8.70000000E+1,
48.352051,1.05000000E+2,
48.364258,8.10000000E+1,
48.376465,9.90000000E+1,
48.388672,8.70000000E+1,
48.400879,8.80000000E+1,
48.413086,1.13000000E+2,
48.425293,1.00000000E+2,
48.43750,9.80000000E+1,
48.449707,1.01000000E+2,
48.461914,8.70000000E+1,
48.474121,7.70000000E+1,
48.486328,9.70000000E+1,
48.498535,9.20000000E+1,
48.510742,1.03000000E+2,
48.522949,8.30000000E+1,
48.535156,1.07000000E+2,
48.547363,1.12000000E+2,
48.559570,8.40000000E+1,
48.571777,8.30000000E+1,
48.583984,9.50000000E+1,
48.596191,9.10000000E+1,
48.60840,9.00000000E+1,
48.620605,8.40000000E+1,
48.632813,9.30000000E+1,
48.645020,1.08000000E+2,
48.657227,1.03000000E+2,
48.669434,1.05000000E+2,
48.681641,9.50000000E+1,
48.693848,9.10000000E+1,
48.706055,7.40000000E+1,
48.718262,1.01000000E+2,
48.730469,9.20000000E+1,
48.742676,1.05000000E+2,
48.754883,9.90000000E+1,
48.767090,9.90000000E+1,
48.77930,9.30000000E+1,
48.79150,9.00000000E+1,
48.803711,8.90000000E+1,
48.815918,9.70000000E+1,
48.828125,1.13000000E+2,
48.840332,9.10000000E+1,
48.852539,9.60000000E+1,
48.864746,8.50000000E+1,
48.876953,8.30000000E+1,
48.889160,1.06000000E+2,
48.901367,8.10000000E+1,
48.913574,8.00000000E+1,
48.925781,1.00000000E+2,
48.937988,1.05000000E+2,
48.95020,1.03000000E+2,
48.96240,1.00000000E+2,
48.974609,7.80000000E+1,
48.986816,1.06000000E+2,
48.999023,8.90000000E+1,
49.011230,1.07000000E+2,
49.023438,8.80000000E+1,
49.035645,9.70000000E+1,
49.047852,9.80000000E+1,
49.060059,1.04000000E+2,
49.072266,9.50000000E+1,
49.084473,8.90000000E+1,
49.096680,9.10000000E+1,
49.108887,9.80000000E+1,
49.121094,1.05000000E+2,
49.13330,1.04000000E+2,
49.145508,8.50000000E+1,
49.157715,8.40000000E+1,
49.169922,9.70000000E+1,
49.182129,1.04000000E+2,
49.194336,9.40000000E+1,
49.206543,8.80000000E+1,
49.218750,9.10000000E+1,
49.230957,1.12000000E+2,
49.243164,1.11000000E+2,
49.255371,9.90000000E+1,
49.267578,9.40000000E+1,
49.279785,9.50000000E+1,
49.291992,1.09000000E+2,
49.30420,9.20000000E+1,
49.316406,1.03000000E+2,
49.328613,1.09000000E+2,
49.340820,8.90000000E+1,
49.353027,9.30000000E+1,
49.365234,8.50000000E+1,
49.377441,8.50000000E+1,
49.389648,8.10000000E+1,
49.401855,8.60000000E+1,
49.414063,1.08000000E+2,
49.426270,8.10000000E+1,
49.438477,7.10000000E+1,
49.450684,1.05000000E+2,
49.462891,8.50000000E+1,
49.47510,8.70000000E+1,
49.48730,1.04000000E+2,
49.499512,1.01000000E+2,
49.511719,8.60000000E+1,
49.523926,1.09000000E+2,
49.536133,1.04000000E+2,
49.548340,9.20000000E+1,
49.560547,9.40000000E+1,
49.572754,1.01000000E+2,
49.584961,1.00000000E+2,
49.597168,1.05000000E+2,
49.609375,7.50000000E+1,
49.621582,8.80000000E+1,
49.633789,7.50000000E+1,
49.6460,7.80000000E+1,
49.65820,9.30000000E+1,
49.670410,8.50000000E+1,
49.682617,9.90000000E+1,
49.694824,8.70000000E+1,
49.707031,9.60000000E+1,
49.719238,8.20000000E+1,
49.731445,1.02000000E+2,
49.743652,9.20000000E+1,
49.755859,1.14000000E+2,
49.768066,8.90000000E+1,
49.780273,9.70000000E+1,
49.792480,8.40000000E+1,
49.804688,9.50000000E+1,
49.816895,9.40000000E+1,
49.82910,9.20000000E+1,
49.841309,1.05000000E+2,
49.853516,9.80000000E+1,
49.865723,8.80000000E+1,
49.877930,1.04000000E+2,
49.890137,8.70000000E+1,
49.902344,7.60000000E+1,
49.914551,8.60000000E+1,
49.926758,1.05000000E+2,
49.938965,1.01000000E+2,
49.951172,8.10000000E+1,
49.963379,9.80000000E+1,
49.975586,9.60000000E+1,
49.987793,1.02000000E+2,
